Time,CellName,PRBUsageUL,PRBUsageDL,meanThr_DL,meanThr_UL,maxThr_DL,maxThr_UL,meanUE_DL,meanUE_UL,maxUE_DL,maxUE_UL,maxUE_UL+DL,CellName_encoded,Hour,DayOfWeek,Anomaly,Anomaly_Probability
1900-01-01 20:45:00,7VLTE,1.112,3.234,0.364,0.035,10.99,0.652,1.253,0.01,5.0,3.0,8.0,26,20,0,0,0.047736708
1900-01-01 12:30:00,7ULTE,2.526,5.457,1.11,0.09,30.965,1.511,1.394,0.01,6.0,4.0,10.0,25,12,0,0,0.025543656
1900-01-01 06:15:00,6BLTE,4.446,8.185,8.853,0.881,57.18,46.663,1.081,0.01,3.0,3.0,6.0,17,6,0,0,0.05758586
1900-01-01 00:15:00,7VLTE,0.808,2.526,0.419,0.026,21.777,0.534,1.112,0.01,4.0,3.0,7.0,26,0,0,0,0.10331783
1900-01-01 11:45:00,2ALTE,0.303,0.404,0.053,0.008,2.416,0.072,1.011,0.01,1.0,1.0,2.0,6,11,0,0,0.0063514407
1900-01-01 13:15:00,7CLTE,0.505,1.314,0.346,0.06,13.152,1.073,1.263,0.01,5.0,3.0,8.0,24,13,0,0,0.041621022
1900-01-01 02:30:00,7ALTE,0.101,0.505,0.137,0.019,16.187,0.294,1.031,0.01,3.0,2.0,5.0,22,2,0,0,0.0062110005
1900-01-01 15:00:00,7CLTE,0.505,1.011,0.342,0.049,8.69,0.744,1.283,0.01,5.0,3.0,8.0,24,15,0,0,0.009196148
1900-01-01 05:15:00,7ALTE,0.0,0.404,0.037,0.042,0.293,2.841,1.021,0.01,2.0,2.0,4.0,22,5,0,0,0.0029189803
1900-01-01 18:30:00,1ALTE,21.726,3.335,1.113,0.132,40.475,1.599,1.506,1.122,7.0,5.0,12.0,3,18,0,0,0.028878273
1900-01-01 20:30:00,8CLTE,8.69,1.011,0.285,0.171,10.508,4.203,1.132,1.031,4.0,3.0,7.0,30,20,0,0,0.0038775508
1900-01-01 16:00:00,10BLTE,9.903,1.516,0.297,0.04,8.82,0.547,1.202,1.041,5.0,3.0,8.0,1,16,0,0,0.01601805
1900-01-01 09:15:00,5ALTE,12.025,2.021,0.408,0.11,21.258,1.665,1.293,1.091,6.0,4.0,10.0,13,9,0,0,0.039597064
1900-01-01 20:15:00,5ALTE,8.791,1.011,0.217,0.034,9.919,0.471,1.132,1.061,4.0,3.0,7.0,13,20,0,0,0.010892675
1900-01-01 01:45:00,9ALTE,1.415,0.404,0.029,0.015,0.624,0.32,1.021,1.011,3.0,2.0,5.0,31,1,0,0,0.0025656216
1900-01-01 14:15:00,5CLTE,25.06,4.143,1.312,0.139,73.187,1.316,1.516,1.142,7.0,5.0,12.0,15,14,0,0,0.020979118
1900-01-01 03:15:00,6ULTE,0.404,1.314,0.186,0.022,3.695,0.573,1.112,0.01,3.0,2.0,5.0,19,3,0,0,0.10477999
1900-01-01 06:15:00,4CLTE,6.669,2.122,0.659,0.038,5.992,0.313,1.071,1.031,3.0,3.0,6.0,12,6,0,0,0.007375769
1900-01-01 00:30:00,7ULTE,0.505,4.143,0.926,0.039,22.085,1.094,1.061,0.01,3.0,2.0,5.0,25,0,0,0,0.107060775
1900-01-01 10:15:00,6CLTE,6.265,0.909,0.178,0.026,17.274,0.656,1.091,0.01,3.0,3.0,6.0,18,10,0,0,0.050932452
1900-01-01 20:30:00,5CLTE,18.088,3.032,0.904,0.088,57.801,1.949,1.314,1.071,6.0,4.0,10.0,15,20,0,0,0.06524184
1900-01-01 04:15:00,7ULTE,0.101,0.808,0.012,0.012,0.1,0.075,1.011,0.01,2.0,1.0,3.0,25,4,0,0,0.0048264754
1900-01-01 06:15:00,1ALTE,5.154,0.505,0.125,0.019,7.061,0.706,1.031,1.021,3.0,2.0,5.0,3,6,0,0,0.0017492998
1900-01-01 03:00:00,7BLTE,0.101,0.404,0.049,0.009,3.207,0.203,1.041,0.01,3.0,2.0,5.0,23,3,0,0,0.0036030037
1900-01-01 16:45:00,7BLTE,0.707,2.829,1.359,0.091,53.049,2.082,1.445,0.01,7.0,3.0,10.0,23,16,0,0,0.024895439
1900-01-01 13:00:00,5BLTE,32.134,7.579,1.756,0.161,18.912,0.995,1.748,1.475,8.0,7.0,15.0,14,13,0,0,0.01188264
1900-01-01 14:15:00,8ALTE,18.408,2.388,0.874,0.085,36.908,0.725,1.343,1.104,7.0,5.0,12.0,28,14,0,0,0.31862578
1900-01-01 21:45:00,6CLTE,7.074,0.707,0.151,0.018,4.212,0.316,1.061,0.01,3.0,2.0,5.0,18,21,0,0,0.051680695
1900-01-01 22:45:00,7WLTE,0.606,2.829,1.255,0.034,18.859,2.225,1.152,0.01,4.0,3.0,7.0,27,22,0,0,0.12800464
1900-01-01 02:30:00,10CLTE,2.93,0.808,0.33,0.028,13.346,0.371,1.051,1.021,3.0,2.0,5.0,2,2,0,0,0.0038472887
1900-01-01 01:30:00,1BLTE,5.962,0.909,0.319,0.033,19.616,0.45,1.081,1.021,4.0,2.0,6.0,4,1,0,0,0.0021045543
1900-01-01 17:15:00,9BLTE,3.133,0.505,0.148,0.024,4.519,1.011,1.051,1.011,2.0,2.0,4.0,32,17,0,0,0.0024330553
1900-01-01 21:00:00,7WLTE,1.213,2.122,0.427,0.074,18.858,1.049,1.182,0.01,5.0,3.0,8.0,27,21,0,0,0.06481299
1900-01-01 09:30:00,8CLTE,5.053,1.011,0.297,0.031,26.278,1.742,1.061,1.021,3.0,2.0,5.0,30,9,0,0,0.0031560159
1900-01-01 07:15:00,7ULTE,0.303,0.808,0.026,0.011,0.518,0.166,1.041,0.01,3.0,3.0,6.0,25,7,0,0,0.045207173
1900-01-01 19:00:00,3ALTE,10.61,2.627,0.32,0.034,11.968,0.624,1.182,1.112,4.0,4.0,8.0,7,19,0,0,0.09426135
1900-01-01 15:45:00,6ULTE,2.223,7.478,1.979,0.103,31.403,0.602,1.647,0.01,7.0,4.0,11.0,19,15,0,0,0.029655222
1900-01-01 14:45:00,4BLTE,27.385,3.436,0.844,0.111,32.936,1.271,1.546,1.324,7.0,6.0,13.0,11,14,0,0,0.011219486
1900-01-01 22:45:00,7ALTE,0.101,0.505,0.092,0.014,2.738,0.175,1.071,0.01,4.0,2.0,6.0,22,22,0,0,0.004137735
1900-01-01 20:15:00,8CLTE,5.76,1.011,0.22,0.03,17.287,0.599,1.071,1.021,4.0,3.0,7.0,30,20,0,0,0.0040972917
1900-01-01 04:15:00,7BLTE,0.0,0.404,0.012,0.008,0.116,0.063,1.021,0.01,2.0,1.0,3.0,23,4,0,0,0.0017162681
1900-01-01 02:15:00,4BLTE,11.014,2.627,0.756,0.031,20.742,0.791,1.162,1.031,4.0,3.0,7.0,11,2,0,0,0.02110789
1900-01-01 09:30:00,5BLTE,28.395,3.84,1.315,0.123,30.37,1.838,1.526,1.314,7.0,6.0,13.0,14,9,0,0,0.0016248603
1900-01-01 23:00:00,10CLTE,7.983,1.213,0.365,0.039,8.708,0.456,1.152,1.041,5.0,3.0,8.0,2,23,0,0,0.006237909
1900-01-01 17:45:00,6ULTE,2.122,4.446,0.807,0.079,42.11,1.394,1.374,0.01,6.0,3.0,9.0,19,17,0,0,0.07961241
1900-01-01 00:00:00,7ALTE,0.101,0.606,0.184,0.021,8.859,0.932,1.051,0.01,3.0,2.0,5.0,22,0,0,0,0.012453196
1900-01-01 17:00:00,6ALTE,11.014,2.93,1.45,0.077,29.461,1.052,1.202,0.01,5.0,3.0,8.0,16,17,0,0,0.1967619
1900-01-01 23:45:00,8BLTE,8.589,1.718,0.594,0.082,30.663,29.534,1.122,1.031,4.0,3.0,7.0,29,23,0,0,0.009252501
1900-01-01 18:45:00,7BLTE,0.505,1.819,0.514,0.08,15.478,1.421,1.394,0.01,6.0,3.0,9.0,23,18,0,0,0.014154735
1900-01-01 04:45:00,10ALTE,3.941,0.505,0.051,0.014,1.76,0.197,1.051,1.011,3.0,2.0,5.0,0,4,0,0,0.0019175091
1900-01-01 14:00:00,10CLTE,4.345,0.707,0.137,0.022,7.467,0.962,1.101,1.132,4.0,3.0,7.0,2,14,0,0,0.014149752
1900-01-01 10:30:00,7ALTE,0.303,1.213,0.25,0.034,31.275,1.733,1.202,0.01,4.0,3.0,7.0,22,10,0,0,0.027172249
1900-01-01 18:00:00,6WLTE,4.143,6.366,1.082,0.097,20.779,1.23,1.344,0.01,6.0,5.0,11.0,21,18,0,0,0.32791117
1900-01-01 08:45:00,7WLTE,2.627,6.568,0.817,0.065,26.799,0.603,1.304,0.01,6.0,5.0,11.0,27,8,0,0,0.020296903
1900-01-01 16:45:00,10BLTE,7.276,1.011,0.288,0.051,4.902,0.386,1.132,1.021,4.0,2.0,6.0,1,16,0,0,0.0031002525
1900-01-01 08:00:00,7BLTE,0.101,0.808,0.16,0.017,23.47,0.426,1.122,0.01,4.0,2.0,6.0,23,8,0,0,0.004102568
1900-01-01 05:15:00,4BLTE,2.93,0.505,0.081,0.009,9.537,0.281,1.041,1.021,3.0,2.0,5.0,11,5,0,0,0.001533598
1900-01-01 02:00:00,9BLTE,1.516,0.404,0.052,0.022,0.703,0.195,1.021,1.011,2.0,2.0,4.0,32,2,0,0,0.001793249
1900-01-01 12:45:00,6WLTE,1.415,3.234,0.273,0.033,7.271,0.376,1.223,0.01,5.0,3.0,8.0,21,12,0,0,0.0977839
1900-01-01 12:15:00,10CLTE,9.398,1.011,0.181,0.035,7.728,0.415,1.101,1.051,4.0,3.0,7.0,2,12,0,0,0.0067084525
1900-01-01 18:30:00,8CLTE,6.366,1.112,0.224,0.033,19.027,0.719,1.101,1.031,4.0,3.0,7.0,30,18,0,0,0.0028057618
1900-01-01 06:00:00,10CLTE,0.909,0.404,0.039,0.008,1.293,0.105,1.021,1.011,2.0,2.0,4.0,2,6,0,0,0.0016479054
1900-01-01 23:00:00,2ALTE,0.101,0.404,0.001,0.006,0.001,0.016,1.011,0.01,1.0,1.0,2.0,6,23,0,0,0.0013014124
1900-01-01 12:00:00,7VLTE,1.819,5.154,0.787,0.052,27.824,0.749,1.243,0.01,6.0,3.0,9.0,26,12,0,0,0.06807255
1900-01-01 22:45:00,6ULTE,1.314,2.627,0.525,0.033,27.621,0.686,1.172,0.01,4.0,3.0,7.0,19,22,0,0,0.11289366
1900-01-01 14:15:00,6VLTE,2.289,4.776,0.498,0.042,11.314,0.368,1.264,0.01,6.0,4.0,10.0,20,14,0,0,0.32131955
1900-01-01 00:00:00,5CLTE,5.457,0.909,0.334,0.019,49.06,0.878,1.081,1.021,4.0,2.0,6.0,15,0,0,0,0.0017652367
1900-01-01 22:30:00,1CLTE,29.001,4.042,1.088,0.14,14.464,3.012,1.718,1.576,8.0,7.0,15.0,5,22,0,0,0.08472372
1900-01-01 15:15:00,9BLTE,7.276,0.808,0.246,0.055,9.069,0.477,1.101,1.031,4.0,3.0,7.0,32,15,0,0,0.0028048535
1900-01-01 20:45:00,3CLTE,4.85,3.537,0.635,0.032,23.223,0.814,1.091,1.021,4.0,2.0,6.0,9,20,0,0,0.017249841
1900-01-01 12:00:00,6BLTE,20.412,2.526,0.629,0.057,16.021,0.587,1.233,0.01,5.0,4.0,9.0,17,12,0,0,0.13742524
1900-01-01 15:00:00,7WLTE,0.909,2.425,0.331,0.036,28.849,1.343,1.162,0.01,4.0,3.0,7.0,27,15,0,0,0.14250745
1900-01-01 00:30:00,3CLTE,1.011,0.505,0.094,0.021,2.509,0.65,1.021,1.011,2.0,2.0,4.0,9,0,0,0,0.0018875252
1900-01-01 21:00:00,8ALTE,13.844,1.718,0.339,0.057,5.489,2.383,1.223,1.101,6.0,4.0,10.0,28,21,0,0,0.085188285
1900-01-01 04:00:00,8BLTE,1.819,1.415,0.711,0.024,11.837,0.406,1.041,1.021,3.0,2.0,5.0,29,4,0,0,0.014281189
1900-01-01 07:00:00,8CLTE,1.718,0.505,0.105,0.012,7.614,0.186,1.031,1.011,3.0,2.0,5.0,30,7,0,0,0.0026007313
1900-01-01 01:15:00,6VLTE,1.819,6.871,1.32,0.064,16.965,1.188,1.273,0.01,5.0,4.0,9.0,20,1,0,0,0.16763037
1900-01-01 15:15:00,4BLTE,26.172,5.962,1.598,0.172,29.26,1.08,1.667,1.314,7.0,6.0,13.0,11,15,0,0,0.024990233
1900-01-01 00:45:00,8CLTE,1.011,0.606,0.458,0.031,22.125,0.496,1.031,1.021,2.0,2.0,4.0,30,0,0,0,0.0031221434
1900-01-01 03:00:00,1CLTE,12.833,0.808,0.112,0.036,3.516,1.022,1.112,1.041,4.0,4.0,8.0,5,3,0,0,0.013820195
1900-01-01 00:00:00,3BLTE,11.318,1.415,0.393,0.062,16.5,2.157,1.334,1.071,5.0,4.0,9.0,8,0,0,0,0.07506967
1900-01-01 00:45:00,8BLTE,4.951,0.808,0.26,0.053,25.185,5.598,1.061,1.021,3.0,2.0,5.0,29,0,0,0,0.0029577496
1900-01-01 06:00:00,6WLTE,0.404,2.425,0.232,0.016,7.301,0.259,1.021,0.01,2.0,2.0,4.0,21,6,0,0,0.0893217
1900-01-01 10:15:00,9ALTE,12.833,1.213,0.327,0.053,10.705,0.771,1.233,1.051,6.0,4.0,10.0,31,10,0,0,0.01176391
1900-01-01 15:30:00,7VLTE,1.213,2.526,0.364,0.036,25.416,0.792,1.213,0.01,5.0,4.0,9.0,26,15,0,0,0.06707495
1900-01-01 19:15:00,7ALTE,0.404,1.011,0.259,0.038,10.402,0.62,1.101,0.01,4.0,3.0,7.0,22,19,0,0,0.024092946
1900-01-01 03:00:00,8BLTE,1.819,1.011,0.453,0.032,8.92,0.294,1.041,1.011,2.0,2.0,4.0,29,3,0,0,0.008629602
1900-01-01 09:45:00,1ALTE,23.646,3.335,1.39,0.124,72.91,0.851,1.526,1.132,7.0,5.0,12.0,3,9,0,0,0.0065432964
1900-01-01 13:45:00,2ALTE,0.303,0.404,0.034,0.02,0.649,0.236,1.021,0.01,2.0,2.0,4.0,6,13,0,0,0.015583144
1900-01-01 19:45:00,4ALTE,9.903,1.819,0.397,0.046,20.057,1.906,1.192,1.122,5.0,3.0,8.0,10,19,0,0,0.061183855
1900-01-01 14:00:00,8CLTE,8.286,1.415,0.295,0.035,18.183,0.519,1.132,1.031,5.0,3.0,8.0,30,14,0,0,0.01081048
1900-01-01 22:15:00,7ULTE,1.516,2.223,0.29,0.056,10.632,1.426,1.182,0.01,5.0,3.0,8.0,25,22,0,0,0.09542898
1900-01-01 23:00:00,7WLTE,0.505,1.415,0.16,0.022,3.39,0.243,1.061,0.01,3.0,3.0,6.0,27,23,0,0,0.122192286
1900-01-01 10:45:00,3BLTE,19.705,2.526,0.534,0.073,25.117,0.542,1.405,1.122,7.0,4.0,11.0,8,10,0,0,0.023828851
1900-01-01 00:15:00,2ALTE,0.202,0.505,1.001,0.09,9.174,0.653,1.011,0.01,1.0,1.0,2.0,6,0,0,0,0.0033779012
1900-01-01 03:45:00,5CLTE,2.728,0.505,0.062,0.004,21.276,0.409,1.031,1.011,3.0,2.0,5.0,15,3,0,0,0.0029647239
1900-01-01 01:15:00,2ALTE,0.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,0,0.0030566875
1900-01-01 02:15:00,6WLTE,0.404,1.011,0.105,0.013,2.657,0.106,1.041,0.01,3.0,2.0,5.0,21,2,0,0,0.043735873
1900-01-01 19:00:00,7VLTE,1.213,2.425,0.209,0.041,8.359,0.565,1.304,0.01,6.0,3.0,9.0,26,19,0,0,0.037641034
1900-01-01 11:30:00,6WLTE,1.819,3.335,0.389,0.055,15.196,1.206,1.384,0.01,6.0,4.0,10.0,21,11,0,0,0.02642491
1900-01-01 11:15:00,7WLTE,2.021,3.739,0.54,0.068,20.36,0.92,1.394,0.01,6.0,3.0,9.0,27,11,0,0,0.012578492
1900-01-01 07:00:00,7WLTE,10.408,1.011,0.007,0.118,0.511,0.3,1.041,0.01,3.0,3.0,6.0,27,7,0,0,0.06292288
1900-01-01 04:00:00,8CLTE,0.202,0.404,0.237,0.024,10.067,0.169,1.011,1.011,2.0,1.0,3.0,30,4,0,0,0.0005825396
1900-01-01 09:45:00,6ALTE,14.753,2.324,0.664,0.077,40.201,1.636,1.304,0.01,6.0,3.0,9.0,16,9,0,0,0.023918785
1900-01-01 00:45:00,3BLTE,29.452,10.647,2.103,0.196,32.197,1.583,1.99,1.483,9.0,8.0,17.0,8,0,0,0,0.37292415
1900-01-01 22:45:00,5ALTE,5.659,1.213,0.159,0.036,6.189,0.136,1.071,1.021,3.0,3.0,6.0,13,22,0,0,0.007100273
1900-01-01 20:45:00,10ALTE,10.509,2.526,0.787,0.045,26.578,0.497,1.152,1.071,4.0,3.0,7.0,0,20,0,0,0.051442124
1900-01-01 20:00:00,6ULTE,1.516,3.84,0.72,0.054,28.558,1.084,1.314,0.01,5.0,3.0,8.0,19,20,0,0,0.12407925
1900-01-01 03:30:00,6CLTE,2.223,0.606,0.094,0.01,2.029,0.12,1.031,0.01,3.0,2.0,5.0,18,3,0,0,0.050490998
1900-01-01 06:30:00,9BLTE,0.505,0.404,0.01,0.006,0.128,0.063,1.011,1.011,2.0,1.0,3.0,32,6,0,0,0.00080181466
1900-01-01 18:00:00,10CLTE,7.276,1.213,0.236,0.025,8.374,0.248,1.081,1.041,3.0,3.0,6.0,2,18,0,0,0.004928468
1900-01-01 18:30:00,10ALTE,9.095,1.415,0.571,0.058,36.203,1.576,1.152,1.041,5.0,4.0,9.0,0,18,0,0,0.03217414
1900-01-01 09:30:00,1CLTE,19.403,2.488,1.049,0.097,18.092,0.724,1.264,1.134,5.0,4.0,9.0,5,9,0,0,0.3227692
1900-01-01 00:15:00,1BLTE,9.6,1.617,0.549,0.051,39.932,1.411,1.172,1.041,6.0,3.0,9.0,4,0,0,0,0.023654854
1900-01-01 19:15:00,3ALTE,25.566,2.223,0.491,0.35,11.071,5.747,1.263,1.283,5.0,5.0,10.0,7,19,0,0,0.15701814
1900-01-01 21:30:00,6ULTE,1.791,2.289,0.479,0.108,22.769,10.769,1.294,0.01,6.0,3.0,9.0,19,21,0,0,0.23685823
1900-01-01 07:15:00,6CLTE,5.659,0.505,0.052,0.015,3.883,0.277,1.051,0.01,3.0,2.0,5.0,18,7,0,0,0.012516847
1900-01-01 15:15:00,7ULTE,2.93,5.255,0.847,0.191,33.194,14.694,1.546,0.01,6.0,4.0,10.0,25,15,0,0,0.03838079
1900-01-01 20:30:00,4ALTE,7.276,2.021,0.574,0.055,15.982,1.226,1.162,1.041,5.0,3.0,8.0,10,20,0,0,0.037397128
1900-01-01 15:45:00,2ALTE,0.202,0.404,0.014,0.01,0.109,0.049,1.011,0.01,1.0,1.0,2.0,6,15,0,0,0.0021772948
1900-01-01 16:00:00,3ALTE,21.726,3.335,1.221,0.118,27.363,4.369,1.455,1.132,7.0,5.0,12.0,7,16,0,0,0.19166838
1900-01-01 08:45:00,3ALTE,18.492,1.92,0.384,0.057,3.98,0.397,1.273,1.132,5.0,3.0,8.0,7,8,0,0,0.0330644
1900-01-01 15:30:00,9ALTE,6.366,1.213,0.383,0.035,46.576,1.559,1.132,1.031,4.0,3.0,7.0,31,15,0,0,0.003594685
1900-01-01 22:30:00,1BLTE,21.194,2.587,0.872,0.109,15.8,0.792,1.393,1.085,7.0,4.0,11.0,4,22,0,0,0.24983929
1900-01-01 22:45:00,4ALTE,6.265,0.606,0.088,0.013,2.236,0.145,1.041,1.021,3.0,2.0,5.0,10,22,0,0,0.007834169
1900-01-01 08:15:00,3BLTE,16.976,2.627,0.885,0.093,19.022,0.827,1.243,1.101,5.0,4.0,9.0,8,8,0,0,0.043925118
1900-01-01 14:30:00,6ALTE,10.408,1.415,0.469,0.055,20.871,0.802,1.142,0.01,5.0,2.0,7.0,16,14,0,0,0.11593572
1900-01-01 22:15:00,4BLTE,20.109,3.739,1.238,0.115,53.351,1.775,1.354,1.112,6.0,5.0,11.0,11,22,0,0,0.3440427
1900-01-01 07:30:00,3ALTE,16.976,1.92,0.543,0.056,12.396,0.441,1.223,1.091,6.0,4.0,10.0,7,7,0,0,0.02485327
1900-01-01 18:30:00,3BLTE,13.844,1.112,0.235,0.034,11.859,0.336,1.142,1.061,4.0,3.0,7.0,8,18,0,0,0.011901562
1900-01-01 10:00:00,7ULTE,1.92,3.436,0.341,0.039,16.638,0.688,1.283,0.01,6.0,4.0,10.0,25,10,0,0,0.035047363
1900-01-01 10:00:00,5BLTE,28.799,3.032,0.729,0.133,15.619,8.89,1.425,1.304,6.0,5.0,11.0,14,10,0,0,0.009607338
1900-01-01 13:30:00,7ALTE,1.314,3.234,0.894,0.109,19.839,2.759,1.475,0.01,6.0,3.0,9.0,22,13,0,0,0.014837196
1900-01-01 03:30:00,8BLTE,0.909,0.404,0.03,0.017,1.459,0.848,1.021,1.011,2.0,2.0,4.0,29,3,0,0,0.0015203042
1900-01-01 13:00:00,10BLTE,13.137,1.92,0.686,0.053,56.626,0.658,1.182,1.051,5.0,4.0,9.0,1,13,0,0,0.02403354
1900-01-01 21:00:00,6WLTE,10.408,6.669,0.982,0.156,30.145,0.928,1.506,0.01,7.0,6.0,13.0,21,21,0,0,0.13610312
1900-01-01 03:30:00,7WLTE,0.202,0.808,0.064,0.01,1.706,0.352,0.98,0.01,2.0,2.0,4.0,27,3,0,0,0.078810565
1900-01-01 10:15:00,9ALTE,16.269,3.638,1.344,0.095,41.703,0.801,1.354,1.132,5.0,4.0,9.0,31,10,0,0,0.019299358
1900-01-01 06:30:00,4BLTE,10.711,0.606,0.078,0.012,5.508,0.272,1.101,1.011,4.0,2.0,6.0,11,6,0,0,0.0043881433
1900-01-01 19:45:00,6ULTE,2.122,2.122,0.208,0.059,13.907,4.927,1.223,0.01,5.0,3.0,8.0,19,19,0,0,0.08049693
1900-01-01 22:30:00,8BLTE,12.53,1.415,0.368,0.064,10.558,0.625,1.213,1.081,5.0,3.0,8.0,29,22,0,0,0.08998194
1900-01-01 11:15:00,7VLTE,2.223,4.951,0.571,0.05,17.677,0.397,1.293,0.01,5.0,4.0,9.0,26,11,0,0,0.075080566
1900-01-01 20:00:00,10BLTE,6.568,0.909,0.194,0.03,11.712,0.552,1.122,1.041,4.0,3.0,7.0,1,20,0,0,0.0022915832
1900-01-01 01:30:00,7CLTE,0.0,0.404,0.025,0.006,1.088,0.204,1.031,0.01,2.0,1.0,3.0,24,1,0,0,0.001967063
1900-01-01 22:15:00,6VLTE,2.425,2.829,0.278,0.051,9.946,0.801,1.273,0.01,5.0,4.0,9.0,20,22,0,0,0.12572166
1900-01-01 23:45:00,4CLTE,18.088,3.133,1.024,0.068,33.01,0.98,1.233,1.122,5.0,4.0,9.0,12,23,0,0,0.2040176
1900-01-01 12:45:00,5CLTE,18.29,1.718,0.518,0.068,21.972,0.906,1.273,1.122,6.0,4.0,10.0,15,12,0,0,0.074313216
1900-01-01 21:00:00,1CLTE,31.427,3.638,0.944,0.123,14.301,1.113,1.526,1.334,6.0,6.0,12.0,5,21,0,0,0.07526636
1900-01-01 13:15:00,7CLTE,2.021,1.112,0.374,0.523,7.082,5.89,1.799,0.01,6.0,3.0,9.0,24,13,0,0,0.010267342
1900-01-01 11:30:00,3CLTE,11.722,1.415,0.315,0.035,11.254,0.488,1.132,1.061,5.0,4.0,9.0,9,11,0,0,0.063016556
1900-01-01 23:30:00,1BLTE,16.875,1.819,0.519,0.076,40.22,1.228,1.304,1.061,6.0,4.0,10.0,4,23,0,0,0.062818356
1900-01-01 11:45:00,8ALTE,25.263,3.032,0.903,0.101,44.013,1.381,1.425,1.213,6.0,5.0,11.0,28,11,0,0,0.017685115
1900-01-01 11:00:00,7VLTE,2.728,4.85,0.516,0.071,14.839,0.961,1.475,0.01,6.0,4.0,10.0,26,11,0,0,0.008785049
1900-01-01 02:45:00,8CLTE,0.505,0.404,0.056,0.033,1.9,0.179,1.021,1.011,2.0,1.0,3.0,30,2,0,0,0.0009007423
1900-01-01 05:45:00,10ALTE,3.335,0.404,0.01,0.011,0.618,0.179,1.021,1.011,3.0,2.0,5.0,0,5,0,0,0.0028400212
1900-01-01 07:30:00,5ALTE,1.819,1.112,0.324,0.034,9.922,0.661,1.041,1.011,3.0,2.0,5.0,13,7,0,0,0.011520381
1900-01-01 11:45:00,1ALTE,24.454,2.526,0.768,0.127,46.771,15.335,1.455,1.112,7.0,5.0,12.0,3,11,0,0,0.01161981
1900-01-01 13:30:00,5CLTE,30.416,6.366,2.111,0.533,56.845,8.367,1.597,1.192,6.0,6.0,12.0,15,13,0,0,0.0257166
1900-01-01 13:45:00,7ALTE,0.505,1.415,0.233,0.039,7.352,0.794,1.243,0.01,5.0,3.0,8.0,22,13,0,0,0.05110285
1900-01-01 10:15:00,6BLTE,15.966,10.206,5.377,0.556,58.75,45.417,1.142,0.01,5.0,4.0,9.0,17,10,0,0,0.17250553
1900-01-01 13:30:00,1BLTE,17.987,3.335,1.823,0.128,64.022,2.786,1.384,1.202,6.0,5.0,11.0,4,13,0,0,0.13281107
1900-01-01 17:30:00,5ALTE,8.084,2.223,0.716,0.049,41.302,1.901,1.152,1.031,4.0,3.0,7.0,13,17,0,0,0.01613547
1900-01-01 14:15:00,10CLTE,8.084,1.314,0.3,0.036,11.3,1.645,1.091,1.041,4.0,3.0,7.0,2,14,0,0,0.020424938
1900-01-01 21:15:00,6BLTE,25.97,11.014,4.449,0.565,55.169,43.381,1.455,0.01,8.0,5.0,13.0,17,21,0,0,0.08281333
1900-01-01 05:15:00,6CLTE,1.819,0.404,0.01,0.008,0.326,0.179,1.011,0.01,2.0,2.0,4.0,18,5,0,0,0.006508659
1900-01-01 08:00:00,10CLTE,2.93,0.707,0.184,0.037,5.668,1.337,1.051,1.031,3.0,3.0,6.0,2,8,0,0,0.0055665136
1900-01-01 10:15:00,6BLTE,16.067,5.457,2.93,0.308,57.963,44.154,1.142,0.01,5.0,3.0,8.0,17,10,0,0,0.16066273
1900-01-01 10:30:00,10ALTE,26.879,2.526,0.955,0.136,22.625,1.217,1.506,1.142,7.0,5.0,12.0,0,10,0,0,0.0034223036
1900-01-01 17:30:00,3BLTE,17.987,8.589,2.183,0.12,32.795,1.604,1.475,1.202,6.0,5.0,11.0,8,17,0,0,0.29731128
1900-01-01 04:15:00,10ALTE,1.819,0.606,0.454,0.04,45.766,1.178,1.021,1.011,2.0,2.0,4.0,0,4,0,0,0.005576146
1900-01-01 17:45:00,3BLTE,11.621,1.718,0.466,0.039,29.065,0.473,1.152,1.061,4.0,4.0,8.0,8,17,0,0,0.043074954
1900-01-01 22:00:00,7CLTE,0.101,0.808,0.268,0.029,5.91,0.31,1.112,0.01,4.0,2.0,6.0,24,22,0,0,0.014780769
1900-01-01 15:30:00,4BLTE,31.528,5.053,1.261,0.204,24.961,1.801,1.799,1.485,8.0,7.0,15.0,11,15,0,0,0.019348374
1900-01-01 13:15:00,7VLTE,1.516,4.244,0.559,0.053,23.048,0.895,1.243,0.01,5.0,3.0,8.0,26,13,0,0,0.07629144
1900-01-01 14:45:00,9BLTE,1.92,0.707,0.375,0.016,2.286,0.245,1.021,1.021,3.0,2.0,5.0,32,14,0,0,0.0073732976
1900-01-01 05:00:00,7ULTE,0.101,0.909,0.082,0.011,2.554,0.191,1.021,0.01,2.0,2.0,4.0,25,5,0,0,0.009122236
1900-01-01 00:15:00,10ALTE,4.951,0.808,0.316,0.03,4.828,0.353,1.061,1.021,3.0,2.0,5.0,0,0,0,0,0.0037586978
1900-01-01 18:15:00,1CLTE,28.698,5.558,1.574,0.116,30.005,1.283,1.597,1.496,6.0,7.0,13.0,5,18,0,0,0.14743568
1900-01-01 18:45:00,3ALTE,13.945,2.021,0.632,0.082,22.521,0.856,1.213,1.081,5.0,4.0,9.0,7,18,0,0,0.07577478
